VARIABLES="X","Y","U"
ZONE F=FEPOINT ET=TRIANGLE N=161 E=284
3.000000    3.000000    14.544422    
-3.000000    3.000000    0.000000    
-3.000000    -3.000000    0.000000    
3.000000    -3.000000    14.527911    
2.333333    3.000000    0.000000    
1.666667    3.000000    0.000000    
1.000000    3.000000    0.000000    
0.333333    3.000000    0.000000    
-0.333333    3.000000    0.000000    
-1.000000    3.000000    0.000000    
-1.666667    3.000000    0.000000    
-2.333333    3.000000    0.000000    
-3.000000    2.333333    0.000000    
-3.000000    1.666667    0.000000    
-3.000000    1.000000    0.000000    
-3.000000    0.333333    0.000000    
-3.000000    -0.333333    0.000000    
-3.000000    -1.000000    0.000000    
-3.000000    -1.666667    0.000000    
-3.000000    -2.333333    0.000000    
2.333333    -3.000000    0.000000    
1.666667    -3.000000    0.000000    
1.000000    -3.000000    0.000000    
0.333333    -3.000000    0.000000    
-0.333333    -3.000000    0.000000    
-1.000000    -3.000000    0.000000    
-1.666667    -3.000000    0.000000    
-2.333333    -3.000000    0.000000    
3.000000    2.333333    13.221372    
3.000000    1.666667    12.838899    
3.000000    1.000000    12.154049    
3.000000    0.333333    12.164360    
3.000000    -0.333333    12.015370    
3.000000    -1.000000    12.312820    
3.000000    -1.666667    12.728697    
3.000000    -2.333333    13.263339    
-1.996795    1.996795    19.010280    
-1.786509    1.395641    24.737166    
-1.381602    1.747001    25.216693    
2.687000    2.687000    9.484117    
2.414665    2.414665    12.449443    
2.687000    -2.687000    9.478114    
2.414665    -2.414665    12.408174    
-2.687000    2.687000    4.304717    
-2.414665    2.414665    10.962428    
-2.687000    -2.687000    4.297341    
-2.414665    -2.414665    10.928162    
2.439027    -1.396248    19.509018    
2.558251    -1.924005    15.153354    
-2.591268    1.865444    12.497958    
-2.709003    1.333932    11.943975    
0.821309    -2.027533    25.239458    
1.358555    -2.289309    19.965930    
1.347485    -1.741104    25.373056    
1.996795    -1.996795    19.241777    
-0.788934    2.048816    25.205923    
-1.394140    2.433171    18.843978    
-1.491504    -2.317436    19.568074    
-1.924005    -2.558251    12.526450    
2.085412    0.847887    24.970474    
2.339115    0.228740    23.947450    
2.583168    0.867246    19.748970    
2.714035    0.000000    18.337517    
2.464298    -0.369310    22.101762    
0.191070    -2.295472    24.104642    
0.411710    -1.805212    28.146550    
1.813941    0.419244    28.163303    
-2.085412    -0.847887    24.576564    
-2.442360    -1.389242    18.690177    
-1.811324    -1.347319    24.910344    
-1.996795    -1.996795    18.992092    
-0.041330    -2.676601    14.466062    
-0.415534    -2.412628    21.405849    
0.846082    -2.562099    17.747464    
0.228740    2.339115    23.266376    
-0.362727    2.469069    20.200861    
-0.281857    2.031116    26.217856    
1.345644    2.702400    12.131987    
1.855583    2.566671    13.192502    
2.289558    1.388149    20.820663    
1.736746    1.348401    25.511911    
1.996795    1.996795    19.228561    
1.376393    2.286163    19.930564    
0.855333    2.568848    17.612562    
0.847887    2.085412    24.537861    
-0.787617    2.597531    16.698483    
-2.587741    -0.785370    16.930462    
-2.410932    -0.356389    21.572463    
-2.288023    0.206717    24.265710    
-1.913731    -0.332610    27.384470    
-1.491079    -0.767388    29.576437    
-0.966913    -0.955370    31.450138    
-0.924722    -0.469911    33.083971    
-1.454343    -1.792452    24.431542    
-0.030042    -0.798192    33.870099    
-0.070874    -1.224309    32.154953    
0.375039    -1.018424    32.814624    
1.787992    -1.396357    24.870365    
-2.291776    1.354897    19.942556    
-2.562369    0.846128    17.737221    
-2.085412    0.847887    24.514481    
-0.144650    0.585519    34.510880    
0.017951    1.199874    32.307475    
-0.480120    1.086735    32.352233    
1.473252    0.774028    29.683268    
0.953551    0.944175    31.543375    
0.912896    0.465330    33.128429    
1.384444    1.773673    24.918554    
-0.590643    0.111098    34.509823    
-1.166446    0.087339    32.441448    
-1.368369    0.599574    30.725460    
-1.688483    0.133677    29.380702    
-0.880851    1.454021    29.380886    
-0.926033    0.880849    31.909562    
0.598148    1.355920    30.803535    
0.112610    1.731900    29.056947    
0.609961    -0.014911    34.449996    
1.163893    -0.045010    32.469489    
1.466650    -0.631237    30.162109    
1.710317    -0.000000    29.314019    
0.772952    -1.472005    29.663776    
0.873109    -0.905285    32.034974    
-0.631237    -1.466650    30.132698    
0.000000    -1.710317    29.240114    
2.567236    1.857542    15.444541    
1.852610    -2.567195    13.187460    
-1.924005    2.558251    12.721307    
-2.558251    -1.924005    12.717063    
-0.968334    -2.626306    16.154295    
0.450331    0.821385    33.437487    
-1.669107    0.926944    27.722415    
-1.329698    1.178059    28.840305    
0.303307    -0.466573    34.619028    
1.676346    -1.024268    27.352971    
1.320728    -1.206746    28.762134    
0.855159    -0.394841    33.370397    
0.925381    1.664115    27.767057    
1.191017    1.309872    28.892577    
-0.945234    0.433707    32.978777    
-1.024268    -1.676346    27.295194    
-1.222157    -1.311644    28.727292    
1.345644    -2.702400    12.115902    
2.702400    1.345644    16.633674    
-0.433747    1.609805    29.537904    
2.597747    -0.789356    19.630669    
-0.609578    0.583016    33.720633    
-1.481222    -0.284110    30.549101    
-0.286010    -0.425521    34.673169    
1.428376    0.305601    30.867543    
0.364093    0.377490    34.599136    
0.305601    -1.428376    30.835172    
0.546426    1.855568    27.456852    
2.085412    -0.847887    24.990927    
-1.855243    0.541617    27.493192    
-0.902965    -2.027769    25.109932    
2.002485    -0.321355    26.805684    
0.000000    2.714035    13.316538    
-0.351733    -1.982567    26.665398    
-2.714035    0.000000    13.041616    
-0.471669    -0.856131    33.275531    
0.000000    -0.000000    35.198992    
37    38    39
40    5    41
42    36    43
44    13    45
46    28    47
35    48    49
21    4    42
50    13    14
51    50    14
52    53    54
49    55    43
50    37    45
56    57    39
27    58    59
20    3    46
60    61    62
63    64    33
65    52    66
61    60    67
68    69    70
59    71    47
72    73    25
52    65    74
24    65    72
75    76    77
78    79    6
79    5    6
60    80    81
79    82    41
83    84    85
86    9    10
9    86    76
17    87    88
87    17    18
89    88    90
32    61    63
91    92    93
71    94    70
95    96    97
55    98    54
99    100    101
102    103    104
105    106    107
82    108    81
109    110    93
110    111    112
113    114    104
115    116    103
117    118    107
119    120    118
121    122    97
123    124    96
29    41    125
84    83    78
21    43    126
34    48    35
12    45    127
100    99    51
20    47    128
27    129    58
103    102    130
131    132    38
97    133    95
134    135    98
118    117    136
137    138    108
110    109    139
140    141    94
126    142    22
122    121    135
37    99    38
16    89    100
82    83    108
8    75    84
125    143    30
106    105    138
69    87    18
92    91    141
57    86    10
104    144    113
55    48    98
33    64    145
71    58    94
25    73    129
109    102    146
75    77    116
90    91    147
93    148    109
67    105    149
130    102    150
66    121    151
117    133    136
80    60    62
29    125    30
6    7    78
152    137    85
34    145    48
153    119    134
53    52    74
21    126    22
14    15    51
154    131    101
57    56    86
12    127    11
69    68    87
20    128    19
27    26    129
155    123    140
61    156    64
32    31    62
8    9    157
75    116    152
65    158    73
24    23    74
16    17    159
89    112    154
37    57    127
12    2    44
36    35    49
55    53    126
28    27    59
71    69    128
82    80    125
29    1    40
119    153    156
119    136    122
137    152    115
115    130    106
123    155    158
123    160    92
111    139    114
131    154    111
88    68    90
88    89    159
61    120    156
64    153    145
56    144    77
76    75    157
65    124    158
73    155    129
102    104    146
161    117    150
121    97    151
121    52    54
105    107    149
105    60    81
91    93    147
91    68    70
93    160    148
109    161    102
107    130    150
117    161    133
133    161    148
133    97    122
56    39    113
144    104    103
108    83    85
108    138    81
38    99    101
38    132    39
98    48    153
98    135    54
94    58    155
94    141    70
122    135    119
122    136    133
106    138    115
107    106    130
92    141    123
93    92    160
103    130    115
103    116    144
81    80    82
81    138    105
39    57    37
113    132    114
70    69    71
70    141    91
54    53    55
54    135    121
100    15    16
101    100    89
62    61    32
62    31    143
74    65    24
74    23    142
84    7    8
85    84    75
50    99    37
50    45    13
126    43    55
126    53    142
49    48    55
49    43    36
79    83    82
79    41    5
125    41    82
125    80    143
128    47    71
19    128    69
59    58    71
59    47    28
127    45    37
11    127    57
118    136    119
118    120    149
114    132    111
114    139    146
110    139    111
110    112    147
96    160    123
96    124    151
87    68    88
18    19    69
129    26    25
58    129    155
86    56    76
10    11    57
145    34    33
48    145    153
150    102    161
150    117    107
90    68    91
90    112    89
158    124    123
73    158    155
156    120    119
64    156    153
154    112    111
89    154    101
66    52    121
65    66    124
67    60    105
61    67    120
152    116    115
75    152    85
148    160    95
109    148    161
63    61    64
32    63    33
159    17    88
16    159    89
72    65    73
24    72    25
157    9    76
8    157    75
131    111    132
101    131    38
134    119    135
153    134    98
140    123    141
155    140    94
137    115    138
85    137    108
113    144    56
132    113    39
146    104    114
146    139    109
142    53    74
22    142    23
78    7    84
78    83    79
51    15    100
51    99    50
143    80    62
30    143    31
149    107    118
149    120    67
151    97    96
151    124    66
147    93    110
147    112    90
95    133    148
95    160    96
77    76    56
116    77    144
42    4    36
21    42    43
44    2    13
12    44    45
46    3    28
20    46    47
40    1    5
29    40    41
